;; Helps type computer-keys symbols. ;; 28 definitions.

*C1?OZ‖^commandkey ‖SI‖En‖{U+2318}‖place of interest sign (U+2318)
*C1?OZ‖^applekey ‖SI‖En‖{U+2318}‖place of interest sign (U+2318)
*C1?OZ‖^winkey ‖SI‖En‖{U+229E}‖squared plus (U+229E)
*C1?OZ‖^windowskey ‖SI‖En‖{U+229E}‖squared plus (U+229E)
*C1?OZ‖^tabkey ‖SI‖En‖{U+2B7E}‖horizontal tab key (U+2B7E)
*C1?OZ‖^tabulationkey ‖SI‖En‖{U+2B7E}‖horizontal tab key (U+2B7E)
*C1?OZ‖^enterkey ‖SI‖En‖{U+21B5}‖downwards arrow with corner leftwards (U+21B5)
*C1?OZ‖^enterkey2 ‖SI‖En‖{U+2386}‖enter symbol (U+2386)
*C1?OZ‖^shiftkey ‖SI‖En‖{U+21E7}‖upwards white arrow (U+21E7)
*C1?OZ‖^backspacekey ‖SI‖En‖{U+2190}‖leftwards arrow (U+2190)
*C1?OZ‖^backspacekey2 ‖SI‖En‖{U+232B}‖erase to the left (U+232B)

*C1?OZ‖^capslockkey ‖SI‖En‖{U+21EA}‖upwards white arrow from bar (U+21EA)
*C1?OZ‖^scrolllockkey ‖SI‖En‖{U+2913}‖downwards arrow to bar (U+2913)
*C1?OZ‖^numlockkey ‖SI‖En‖{U+21ED}‖upwards white arrow on pedestal with vertical bar (U+21ED)

*C1?OZ‖^composekey ‖SI‖En‖{U+2384}‖composition symbol (U+2384)
*C1?OZ‖^spacekey ‖SI‖En‖{U+2423}‖open box (U+2423)
*C1?OZ‖^escapekey ‖SI‖En‖{U+238B}‖broken circle with northwest arrow (U+238B)

*C1?OZ‖^homekey ‖SI‖En‖{U+21F1}‖north west arrow to corner (U+21F1)
*C1?OZ‖^endkey ‖SI‖En‖{U+21F2}‖south east arrow to corner (U+21F2)
*C1?OZ‖^menukey ‖SI‖En‖{U+2263}‖strictly equivalent to (U+2263)

*C1?OZ‖^ctrlkey ‖SI‖En‖{U+2388}‖helm symbol (U+2388)
*C1?OZ‖^controlkey ‖SI‖En‖{U+2388}‖helm symbol (U+2388)
*C1?OZ‖^altkey ‖SI‖En‖{U+2387}‖alternative key symbol (U+2387)
*C1?OZ‖^alternativekey ‖SI‖En‖{U+2387}‖alternative key symbol (U+2387)

*C1?OZ‖^leftarrowkey ‖SI‖En‖{U+2190}‖leftwards arrow (U+2190)
*C1?OZ‖^uparrowkey ‖SI‖En‖{U+2191}‖upwards arrow (U+2191)
*C1?OZ‖^rightarrowkey ‖SI‖En‖{U+2192}‖rightwards arrow (U+2192)
*C1?OZ‖^downarrowkey ‖SI‖En‖{U+2193}‖downwards arrow (U+2193)
